35.54	35.79	10	4.2
71.42	36.71	171	4.2
96.01	3.59	60	4.8
72.16	37.42	188	4.1
128.26	2.69	55	4.9
71.84	37.37	121	4.1
-79.7	-44.44	10	4.9
-178.52	-30.89	100	4.8
-66.89	-23.12	241	4.1
-70.49	-33.89	109	4.8
128.86	-3.23	10	4.5
-177.9	-30.71	10	4.8
178.23	51.86	130	4.2
-69.53	-25.78	10	4.9
128.6	2.35	232	4.3
71.34	37.07	125	4.3
-176.5	-15.15	41	4.9
143.26	7.16	14	5
84.49	40.03	10	4.5
150.02	45.3	35	5
169.02	-17.99	225	4.8
-176.35	-30.39	31	6
141.17	25.3	181	4.3
-68	-29.25	107	4.9
92.96	12.02	38	4.3
19.56	41.51	5	4.1
126.83	0.29	38	5
149.43	-5.21	305	4.1
122.75	1.43	35	4.4
-66.7	-24.17	178	4.2
-73.21	-14.26	70	5.2
126.84	-2.94	10	4.5
119.24	-11.39	30	4.2
-70.11	-19.33	57	4.1
125.35	3.7	38	5
-95.54	18.83	10	4.2
154.38	48.25	35	5
-70.59	-22.95	23	4.3
145.36	16.64	291	4.2
-23.95	-60.97	10	4.8
166.01	55.6	10	4.2
54.69	14.83	10	4.4
158.68	49.31	10	4.1
123.64	-9.24	114	4.2
143.54	21.74	205	4.3
147.13	44.04	87	4.4
-172.66	-19.25	10	4.7
141.97	41.73	46	4.6
-72.42	8.86	124	4.4
152.02	-4.23	10	4.8
-77.13	7.42	46	4.8
151.94	-4.22	10	5.3
123.91	78.96	10	4.3
122.22	24.02	37	4.6
152.55	-5.34	36	5
145.75	17.84	189	4.6
77.45	-36.96	10	6.1
-172.71	-19.75	10	4.5
40.92	39.37	10	4.2
-70.14	-19.24	32	4
130.48	-6.69	103	4.5
-72.93	6.8	151	4.6
31.1	43.85	10	4.4
44.3	38.52	10	4.5
146.85	-5.42	35	4.5
70.07	29.35	10	4
68.8	37.54	10	4.4
-176.6	-24.38	93	4.9
-118.75	38.05	6	4.03
142.56	28.1	24	4.7
127.34	2.41	87	4.9
-172.67	-20.01	10	4.8
-115.23	44.55	14	4
-173.18	-19.4	31	5.2
77.57	39.79	42	4.4
-92.48	14.24	45	4.2
-115.16	44.32	13	4.64
-118.75	38.04	7	4.1
-118.76	38.04	9	4.5
139.96	36.21	56	5.1
-118.73	38.05	8	5.2
125.53	2.93	186	4.4
-69.58	-31.48	141	4.8
154.57	-5.76	146	4.4
26.15	35.03	10	5
68.76	-5.41	10	4.6
-179.16	-26.41	387	4.6
147.11	-3.15	10	4.3
-176.53	-28.06	10	4.3
-73.87	6.57	44	4.3
142.82	28.04	10	5.2
128.85	-7.29	157	4.1
-74.38	-8.65	156	4.5
141.26	35.61	41	4.4
148.11	-8.64	111	4.5
126.59	5.64	77	5.1
122.12	20.43	149	5.9
-25.72	-58.08	69	5
171.81	-23.14	48	4.6
70	36.02	126	4.1
-69.07	-21.11	132	4.4
142.28	41.95	60	4.5
123.65	5.91	543	4.3
146.65	-2.94	10	4.5
-88.54	12.95	69	4.3
144	12.52	10	5
147.22	-3.19	10	4.6
146.8	-3.11	10	4.9
-72.89	6.75	159	4.1
121.09	18.97	35	4.3
33.47	-21.5	10	4.5
-178.72	-32.88	7	4.6
141.47	31.59	13	4
-179.12	-32.93	82	4.4
37.27	40.94	10	4.2
-24.96	-58.88	10	4.5
126.83	3.49	66	4.3
71.28	36.54	228	4.5
33.7	-46.83	10	4.4
147.45	-5.69	150	4.3
-177.63	-20.14	546	4.2
27.77	35.17	11	4
158.16	49.3	37	4.2
68.62	-5.41	10	4.2
96.4	32.62	10	4.1
68.67	-5.34	10	5.3
68.67	-5.43	10	4.2
129.28	-7.18	145	4.6
-177.03	-30.67	10	5
-69.58	-18.2	153	5.1
-45.89	24.86	10	5.1
-87.73	13.25	170	4.6
-103.88	-35.87	10	5
-67.06	-24.19	174	5
-171.16	51.98	54	4.1
-88.19	12.65	82	4.2
71.81	37.32	125	4.3
134.09	-1.84	38	4.6
121.87	24.28	25	4.4
-70.27	-15.65	233	4.3
96.95	2.18	10	4.1
-92.13	13.57	10	4.5
39.65	-7.56	10	4.3
-104.18	-41.68	10	4.6
-72.65	-15.82	90	4
-33.81	7.14	10	4.2
-115.09	44.13	10	4.02
-178.19	-32.28	10	4.8
138.98	-2.82	45	4.2
-83.34	10.47	10	4.4
-177.57	-15.78	412	5.4
128.8	-6.03	310	4.3
142.53	28.32	20	4.7
126.65	26.69	104	5
87	23.41	10	4
125.25	3.52	108	4.3
-93.96	15.57	54	4.1
122.65	24.3	51	4.2
154.28	-4.8	428	4
145.12	13.82	114	4.2
128	24.72	10	4.5
73.91	39.79	24	4.6
148.77	-6.31	55	4.7
-177.73	-18.04	605	4.5
-83.34	17.77	10	4.2
128.58	-7.55	141	4.6
-71.83	-31.43	42	4.4
-82.63	4.77	10	4.8
23.2	34.43	10	4.1
-26.99	-56.32	98	5
96.26	2.13	10	4.1
-177.41	-19.46	555	4.3
129.9	-6.61	163	4.2
-173.28	-15.31	10	5.2
179.59	-31.64	425	5
145.92	-5.64	94	4.2
95.14	29.27	25	4.4
-71.67	-31.48	35	4.5
-111.98	28.03	10	4.3
112.34	-9.34	47	4.9
-66.84	-23.99	218	4.5
157.93	49.15	38	5.2
132.09	32.58	42	4.8
-68.7	-21.15	134	4.1
146.87	-6.04	52	4.1
-71.63	-30.84	35	4.2
-72.98	6.89	152	4.5
-61.13	11.66	20	5
161.16	-10.25	61	4.7
-101.12	17.53	35	4.8
-16.15	-43.69	10	5
-179.99	-24.45	508	4.4
95.75	2.83	35	5
164.19	54.42	10	4.3
-175.4	-21.59	43	5
166.98	-13.34	81	4.4
126.26	0.7	10	4.3
-70.55	-24.42	57	4.1
148.26	-1	10	4.4
145.49	18.75	578	4
-18.71	67.53	10	4.2
-179.88	51.11	54	4.2
141.99	39.74	55	4.2
126.47	1.47	44	4.8
158.13	-8.97	10	4.3
78.35	-40.09	10	4.7
131.42	-0.85	39	4.1
118.85	-9.76	73	4.1
-71.72	-29.54	45	4.4
161.18	-10.2	60	5
-67.38	18.36	123	4.05
126.69	1.66	52	4.5
102.51	-5.28	35	4.9
126.45	1.4	54	4.6
128.1	-6.67	287	4.3
118.75	0.91	54	4.7
-179.49	-25.54	474	4.4
70.99	36.67	243	4.5
126.44	1.4	54	5.9
92.82	26.48	49	4.7
173.22	52.6	38	4.3
-70.12	-20.13	50	4.6
-75.59	-47.63	14	4.4
-71.63	-31.78	23	4.4
-71.61	-31.76	35	4.3
-115.15	44.31	10	4.04
145.94	-6.25	109	4.6
-4.57	81.3	10	4.2
139.49	-2.83	35	4.3
126.88	-6.88	404	4.3
123.61	23.49	10	4.6
151.76	-5.79	60	4.5
-178.49	-17.64	550	4.2
104.96	-6.35	56	4.4
167.4	-15.17	125	4.3
-96.91	-36.35	10	4.9
138.39	-2.9	59	4.4
179.08	-35.41	10	4.3
113.15	-8.56	128	4.9
-179.81	-23.27	534	4.4
123.87	0.02	106	4.2
-92.64	14.18	35	4.4
-179.9	-24.53	506	4.3
-115.27	44.5	10	4.29
156.17	-7.34	60	5
-68.88	-20.68	109	4.2
-173.24	-19.49	10	5.3
164.39	-11.03	10	4.9
166.18	54.83	24	5.5
-68.88	-31.21	105	4.9
129.27	28.63	77	4.8
-116.51	33.49	10	4.87
-27.74	-55.91	73	5.1
85.43	32.63	10	4.4
145.91	-5.21	94	4
166.45	-12.92	35	4.4
151.84	-5.97	10	4.6
85.55	32.68	10	4.8
-25.27	-58.66	28	5
128.45	1.93	64	4.4
-115.15	44.33	15	4.34
-178.46	-17.92	552	4.3
-71.83	-30.56	27	4.7
115.42	-11.21	24	4.5
35.49	35.92	13	4.7
165.46	-10.58	69	4.6
17.21	39.09	10	4.4
-172.85	-19.73	10	4.5
126.54	1.62	35	4.6
-67	-24.04	222	4
44.32	38.47	10	4.3
-82.84	3.95	10	4.7
-71.66	-29.05	50	4.8
43.52	38.85	10	4.7
126.18	10.77	35	4.7
144.08	37.9	10	4.4
17.24	39.05	10	4.2
-69.68	-24.22	101	4.2
144.08	40.65	27	4.3
26.23	34.47	10	4.2
-18.74	-0.23	10	4.5
70.44	36.04	122	4.2
126.27	0.4	23	4.3
126.56	11.19	10	4.7
126.63	-6.96	405	5.2
-115.15	44.38	10	4.19
167.25	-12.28	243	4.4
144.77	20.67	111	5.2
-108.28	-8.95	10	4.6
-26.64	-56.01	35	5.1
69.08	-22.73	10	4.4
97.04	26.14	10	4.2
-178.26	-17.64	570	4.1
-178.03	-20.21	570	4.1
-88.37	11.8	49	5.2
125.4	24.86	44	4.7
143.77	40.71	10	4.5
-178.88	-17.57	549	4.4
141.12	35.8	35	4.2
166.74	-12.59	136	4.6
114.68	-9.44	50	4.3
-75.94	5.69	107	4.8
153.16	-4.68	56	4.4
-88.44	-5.64	10	4.8
-70.7	-25.93	70	4.7
125.66	-7.95	35	5.5
-149.54	62.87	73	4
147.92	-60.72	10	4.4
149.8	45.46	55	4.1
-179.92	-24.82	400	4.3
-114.2	30.05	10	4.3
-67.2	-24.2	190	4.4
166.11	-10.91	62	4.2
41.03	-13.16	10	4.7
167.09	-12.6	211	4.4
179.9	-24.79	485	4.1
-115.16	44.37	10	4.03
-172.93	-15.67	10	4.6
179.4	-24.12	543	4.4
-70.39	-22.81	34	4.6
-172.56	-16.73	91	4.1
142.49	-6.06	30	4.5
-115.22	44.37	10	4.43
-96.02	16.09	10	4.2
98.92	33.12	10	5.3
-178.44	51.4	51	4.6
142.48	-3.26	58	4.5
-136.15	-54.4	10	5.4
-66.88	-23.98	196	4.2
-28.14	-55.66	10	5.2
-176.41	-21.98	104	4.4
141.81	32.31	10	4.3
-76.77	-45.57	10	4.9
-76.63	-45.59	10	5.2
-76.8	-45.65	10	4.7
-76.52	-45.66	10	4.6
-177	-15.67	409	4
119.79	-8.14	175	4
149.51	-5.81	121	4.3
-115.17	44.34	6	4.4
140.74	28.89	99	4.3
140.6	26.38	426	4.1
-115.17	44.32	10	4.8
-115.14	44.46	15	6.78
-173.56	-16.64	81	4.8
128.01	24.74	10	4.5
-68.55	-22.01	114	4.2
84.99	-41.56	10	4.6
-72.98	6.69	162	4.2
-69.97	-18	127	4.3
141.09	36.38	36	4.9
169.31	-20.55	40	4.5
127.4	-7.67	173	4.8
125.05	4.32	68	4.6
-62.09	17.19	108	4.3
-178.7	-17.77	584	4.1
60.42	-30.3	10	4.6
121.59	0.67	99	4.3
-101.1	1.72	10	4.5
141.69	33.85	10	4.5
-72.95	6.74	161	4.2
123.81	-9.23	103	4.9
66.16	-13.75	10	4.7
66.15	-13.76	10	5.5
-86.25	10.48	10	4.6
-86.6	11.82	90	4.7
-35.75	-55.15	10	4.4
141.55	24.6	182	4.2
-66.89	17.92	5	4.1
21.49	37.91	14	4.4
123.45	23.99	33	5.3
71.1	36.68	215	4.8
-71.27	-26.97	10	4.9
113	-9.65	49	4.5
-26.3	82.78	10	4.6
142.8	12.22	89	4.5
23.23	35.64	32	4.4
179.85	-32.57	246	4
-69.47	-21.44	23	4.4
-77.68	0.29	128	5.2
-166.1	53.56	88	4.7
-60.16	-56.09	10	4.9
-98.43	16.9	35	4.7
143.08	21.7	295	4.2
-80.65	0.37	10	4.4
126.02	6.09	83	4.3
-179.75	-24.16	508	4.2
69.86	36.03	98	4.2
-178.78	-17.68	522	4.2
115.28	-11.05	22	4.2
126.52	23.55	10	4.1
157.6	49.16	10	4.3
128.49	2.8	54	4.2
129.7	-3.12	10	4.3
-91.37	13.63	10	4.6
-41.34	30.85	10	4.7
-41.4	30.61	10	4.6
169.46	-21.39	10	5.6
76.42	32.97	10	4.3
-41.35	31.01	10	5.1
-41.21	31.23	10	4.5
179.97	-24.76	499	4.3
127.76	-4.34	281	4.1
-174.52	-23.91	10	5.1
-73.68	-35.72	26	4.4
-168.05	52.66	10	4.1
-24.57	-58.14	10	4.5
-67.39	-24.32	189	4.2
-138.78	64.61	10	4.2
72.89	41.19	10	4.5
20.58	37.22	10	4.5
-25.14	-58.57	10	4.4
-25.24	-58.63	35	4.9
124.18	24.2	10	4.7
124.13	24.09	10	4.6
158.74	-9.01	518	4.4
-89.09	13.21	73	4.2
144.19	-5.17	98	5.2
124.03	-7.13	591	5.3
95.85	2.48	27	4
-67.03	-24.27	178	4.4
128.17	24.73	10	4.3
126.86	2.22	51	4.2
-95.48	2.41	10	4.5
-174.61	-16.73	135	4.3
168.3	-17.78	84	5.8
-73.73	-35.7	11	4.8
120.19	-1.77	10	5.8
-173.87	-21.07	10	4.7
-67.06	-24.1	212	4.3
174.29	-41.73	20	4.3
-74.13	-37.57	20	4.2
115.19	-11.09	26	4.5
126.05	0.84	10	4.3
71.35	36.75	177	4.4
122.32	17.52	18	4.4
113	-9.44	60	4.4
167.29	-15.91	10	4.8
-73.05	6.8	155	4.9
150.17	-1.31	10	5
158.78	49.15	10	4.4
-174.27	-20.72	65	4.5
146.92	-6.63	87	4.3
125.53	9.93	81	4.2
-72.05	-32.42	10	4.5
125.31	-0.2	35	4.2
72.42	37.57	194	4.3
142.42	41.93	58	4.9
-27.39	-56.16	101	4.5
162.01	-10.68	76	4.3
115.17	-11.11	10	4.4
126.52	5.65	86	4
-179.99	-23.51	580	4.3
127.39	72.1	10	4.3
-179.53	-29.3	376	4
143.94	22.93	10	4.5
-178.55	-17.77	607	4.1
-175.42	-18.74	279	4.5
115.26	-11	10	4.5
-27.23	-56.13	104	4.6
-63.16	-28.82	591	5.2
-35.32	53.29	10	4.4
133.61	0.21	10	5.6
76.19	32.71	10	4.4
48.69	31.83	10	4.5
-91.14	14.19	74	4.3
50.53	30.64	10	4.2
57.12	28.24	10	5.3
139.44	-2.84	108	4.5
140.01	27.66	486	4.1
139.05	-3.05	35	4.5
-173.71	-15.24	10	4.4
145.43	18.93	229	4.4
-74.15	-35.32	10	4.6
179.88	-17.59	620	4.2
-93.19	14.77	35	4.7
157.86	49.12	10	4.4
120.03	-4.1	30	4.3
139.11	-2.95	38	5.7
-74.1	-10.08	142	4.1
144.89	22.58	10	4.2
113.59	-9.26	58	4.5
-95.88	-36.73	10	4.8
-26.89	-56.61	78	5.4
139.24	-2.94	35	4.6
101.95	-4.63	35	4.3
123.01	1.37	40	4.2
158.54	49.29	36	4.4
158.49	49.44	10	4.3
125.05	5.58	59	6.1
-104.04	31.71	7	5
-73.43	-35.74	10	4.2
104.31	-6.52	10	4.4
70.92	38.78	10	4.4
20.41	37.32	10	4.6
154.35	49.72	147	4.7
127.51	5.37	46	4.8
5.8	35.94	10	5
139	-3.05	73	4.8
-11.79	-19.93	10	5.1
143.21	22.71	105	5.4
44.4	38.45	10	4.4
157.84	48.85	10	4.6
-69.2	-19.46	115	4.2
70.42	40.76	10	4.6
-108.65	-8.89	10	4.6
157.92	49.25	10	4.3
71.24	36.44	102	4.1
-12.18	-19.95	10	4.9
-11.93	-19.67	10	4.7
-11.8	-19.85	10	4.7
-12.03	-19.73	10	4.5
157.87	49.33	10	4.4
-178.97	-33.51	35	4.4
-12	-19.57	10	4.7
-101.32	2.3	10	4.6
142.33	38.62	53	4.1
130.1	-5.87	189	4.3
-66.36	-22.49	249	4.3
23.58	34.27	35	4.1
123.26	24.45	66	4.3
158.46	49.31	36	4.2
-177.94	-29.59	75	4.4
160.25	55.89	187	5
-81.36	18.72	10	4
120.84	-0.95	42	4.2
140.29	30.42	35	4.3
158.13	49.23	36	5.1
-179.5	-24.86	482	4.4
130.48	-4.93	10	4.4
-122.77	38.79	2	4.06
139.06	-4.6	49	4.5
20.56	39.32	10	4.3
148.19	-5.78	145	4.8
85.87	34.51	10	4.3
157.81	49.09	11	4.3
140.79	12.09	42	4.7
158.01	49.23	10	4.5
-73.51	-35.75	10	5.1
-73.51	-35.73	22	4.6
174.17	-41.87	21	4.8
-27.34	-56.2	110	4.7
-69.21	-31.23	118	4
158.01	49.05	10	4.1
157.96	49.1	10	4.4
157.69	49.04	10	4.4
158.86	49.23	10	4.5
158.82	49.21	10	4.8
158.73	49.17	10	4.2
158.67	49.33	10	4.5
-122.43	40.32	65	5.45
157.69	48.97	55	7.5
-87.64	13.25	201	4.4
140.91	28.95	89	4.4
128.12	2.84	130	4.7
24.05	34.79	9	4
128.28	2.68	138	4.7
132.38	-6.54	10	4.4
87.22	28.61	10	4
-178.55	-20.81	601	4.1
-67.09	-23.36	214	4.2
147.73	-6.08	35	4.9
140.24	30.5	35	4.8
-144.3	69.48	10	4
-95.26	2.48	10	4.9
70.28	-26.67	10	4.2
122.67	0.9	50	4
20.46	39.3	10	4
-68.23	-21.26	143	4.6
92.51	7.97	10	4.5
94.68	38.09	10	4.8
145.61	19.14	113	4.3
-68.82	-28.83	83	4.5
147.65	-6.11	66	4.2
122.99	-7.85	232	4.3
-174.7	-23.54	10	4.9
-175.12	51.16	10	4.1
-71.93	-30.57	10	5
-178.21	-20.68	445	4.4
162.05	-10.71	86	4.6
169.18	-18.71	229	4.5
-178.69	-20.89	618	4.4
125.91	11.27	35	4.3
-149.21	56.02	10	4.1
-172.75	-19.28	35	4.4
144.49	22.99	10	4.2
93.85	46.2	10	4.2
-92.64	15.04	93	4.2
116.15	-8.34	29	4.3
-70.02	-18.81	72	4.7
118.98	15.84	10	4.4
119.27	15.86	12	4.6
179.69	-25.26	495	4.5
179.71	-25.28	505	5.3
179.69	-25.32	501	5.4
119.02	15.82	10	4.8
115.34	-11.26	17	4.1
-25.9	-55.78	10	4.4
143.19	21.78	290	4.3
-78.99	-44.48	10	5.1
140.6	-1.96	10	4.6
140.78	-2.15	10	4.6
140.78	-2.11	10	4.6
-80.87	18.92	11	4.3
-67.29	-24.27	153	4.7
147.52	-6.19	50	4.7
60.04	-30.72	10	4.6
128.76	26.5	17	4.9
-177.75	51.93	98	4.8
-112.39	-13.7	10	4.6
146.56	-5.69	68	4.4
130.72	-6.21	109	4.7
126.68	6.98	175	4.3
167.44	-14.96	108	4.7
113.31	-9.96	10	4.4
-117.36	35.96	1	4.32
156.92	50.96	85	4.3
143.94	23.04	10	4.4
144.32	23.04	10	4.2
144.14	22.91	10	4.3
144.08	22.9	10	4.8
144.06	22.87	10	5
70.87	36.52	213	4.1
-104.95	-4.67	10	6.1
154.22	-6.51	10	4.3
-175.45	-16.8	314	5
145.14	13.89	140	4.1
146.51	13.14	10	4.6
-21.19	-0.69	10	5.6
153.75	47.26	55	4.5
81.15	41.72	10	5.1
-80.83	18.94	10	4.6
-124.83	40.43	12	4.78
-173.7	-16.1	30	4.9
125.2	5.13	47	4.5
-177.91	-21.97	375	4.3
-87.8	15.5	10	4
123.18	1.34	42	4.1
-178.72	-17.66	571	4
146.54	13.15	10	4
115.17	-11.02	10	4.9
15.98	45.91	10	4.6
135.63	-3.11	31	5.1
15.97	45.91	10	5.3
121.97	1.34	10	5.1
57.71	-31.94	10	4.1
-64.54	-23.75	10	4.7
50.81	30.24	35	4.2
134.2	-4.55	10	4.2
115.2	-11.17	10	4.4
-74.33	-42.91	24	4.2
155.06	-6.18	116	4.5
141.41	-5.31	10	5
152.04	-4.29	10	4.2
25.82	35.6	42	4.1
-98.84	16.13	10	4
175.5	-13.26	10	4.9
